Marca,Nome,Review
DRUNK ELEPHANT,SÉRUM GLICÓLICO NOTURNO DRUNK ELEPHANT T.L.C FRAMBOOS GLYCOLIC NIGHT SERUM,Ideal é misturar ou aplicar logo após os cremes calmantes da marca.
DRUNK ELEPHANT,SÉRUM GLICÓLICO NOTURNO DRUNK ELEPHANT T.L.C FRAMBOOS GLYCOLIC NIGHT SERUM,"Produto fantástico, realmente cumpre o que promete, pele, uniforme, fina, e radiante."
DRUNK ELEPHANT,SÉRUM GLICÓLICO NOTURNO DRUNK ELEPHANT T.L.C FRAMBOOS GLYCOLIC NIGHT SERUM,"Não vivo mais sem. Pele lisinha, uniforme e radiante. Uso todas as noites e misturo com o F-Balm ou algum hidratante. Mesmo tendo a pele sensível, nunca senti irritação."
DRUNK ELEPHANT,SÉRUM GLICÓLICO NOTURNO DRUNK ELEPHANT T.L.C FRAMBOOS GLYCOLIC NIGHT SERUM,Comprei este produto e uso durante mais de 4 semanas e sem resultado.
DRUNK ELEPHANT,SÉRUM HIDRATANTE DRUNK ELEPHANT B-HYDRA INTENSIVE HYDRATION SERUM,EXCELENTE PRODUTO!
DRUNK ELEPHANT,SÉRUM HIDRATANTE DRUNK ELEPHANT B-HYDRA INTENSIVE HYDRATION SERUM,"Comprei para minha filha e eu usarmos antes da maquiagem, já que minha filha tem espinhas e eu não queria que piorasse a situação do rosto dela. Não é que funcionou? A sensação é de pele hidratada, porém sequinha, parece uma fina camada protetora para a pele e ainda ajuda a manter a maquiagem o dia inteiro, sem craquelar. Minha filha tem usado a noite também como hidratante, já que a pele dela é oleosa, e o resultado é uma pele sequinha, fresca e protegida. Apesar do valor alto, ele rende muito, pois o bump dele sai uma quantidade perfeita para todo o rosto, mesmo pensando que seria pouco, é a quantidade suficiente. Recomendo! Vale cada gota do frasco."
DRUNK ELEPHANT,SÉRUM HIDRATANTE DRUNK ELEPHANT B-HYDRA INTENSIVE HYDRATION SERUM,"Esse hidratante é super leve, fininho, com ótima absorção. Eu acho perfeito para o dia, porque ele não pesa no rosto, mas a hidratação dura o dia todo. Minha pele é sensível e ressecada, então tende a descascar e a ficar com textura de irritação e rosácea. Quando eu uso esse hidratante, minha pele fica ótima, mesmo passando apenas um protetor solar com cor por cima. Quando uso maquiagem, ela também não derrete e nem craquela. Antes eu usava o hidratante 72H da Clinique, mas agora não vivo mais sem o B-hydra."
DRUNK ELEPHANT,SÉRUM HIDRATANTE DRUNK ELEPHANT B-HYDRA INTENSIVE HYDRATION SERUM,"Indicaria esse sérum para qualquer pessoa mesmo,pele seca até oleosa pois ele em textura é fino mas o poder de hidratação desse mocinho é Surreal,a pele ganha outra textura e glow após a aplicação. Uso a 1 mês já e definitivamente já é algo que não vivo sem ."
DRUNK ELEPHANT,SÉRUM HIDRATANTE DRUNK ELEPHANT B-HYDRA INTENSIVE HYDRATION SERUM,"Esse sérum é perfeito, super levinho mas ao mesmo tempo muito potente. Uso todos os dias misturado na vitamina C para uma pele de milhões! Amo"
DRUNK ELEPHANT,SÉRUM HIDRATANTE DRUNK ELEPHANT B-HYDRA INTENSIVE HYDRATION SERUM,Textura super leve e mesmo assim dá para sentir que hidrata demais. Minha pele é muito oleosa e mesmo assim ele fica incrível
DRUNK ELEPHANT,SÉRUM HIDRATANTE DRUNK ELEPHANT B-HYDRA INTENSIVE HYDRATION SERUM,eu comprei esse sérum é muito bom eu tinha manchas e saio tudo 9
DRUNK ELEPHANT,SÉRUM HIDRATANTE DRUNK ELEPHANT B-HYDRA INTENSIVE HYDRATION SERUM,Eu comprei este produto e usei durante o 1 mes e não vi nada de diferença na minha pele.
DRUNK ELEPHANT,SÉRUM HIDRATANTE DRUNK ELEPHANT B-HYDRA INTENSIVE HYDRATION SERUM,"Amo esse produto, sou muito alergica principalmente no rosto. dura bastante pq uso tambem outros produtos da marca para o rosto. Nao tem cheiro e vor ou seja sem derivado de petroleo no produto como a maioria que tem no mercado"
DRUNK ELEPHANT,ÓLEO FACIAL HIDRATANTE DRUNK ELEPHANT VIRGIN MARULA LUXURY FACIAL OIL,ZERO DEFEITOS
DRUNK ELEPHANT,ÓLEO FACIAL HIDRATANTE DRUNK ELEPHANT VIRGIN MARULA LUXURY FACIAL OIL,"Esse óleo cumpre tudo o que promete e mais um pouco. Já havia usado outros óleos faciais (como o Abeille Royale da Guerlain e um da biossance), mas esse superou todas as minhas expectativas. Ele é super hidratante e a pele absorve muito bem. Minha pele é sensível, já estou usando há três meses e não tive nenhum problema. Ele rende bastante, porque uma gotinha é suficiente para passar quase em todo o rosto. No primeiro uso já deu para perceber a diferença. Também acho ótimo para usar em viagem, porque uso ele para o rosto, cabelo, cutículas ou qualquer área que precise de uma hidratação extra. Por ser multifuncional, minha necessaire ficou muito mais leve, poupando espaço na mala. Os produtos da Drunk Elephant não são baratos, mas esse vale muito a pena."
DRUNK ELEPHANT,ÓLEO FACIAL HIDRATANTE DRUNK ELEPHANT VIRGIN MARULA LUXURY FACIAL OIL,"Tenho dermatite atópica, a pele extremamente seca e com lesões, sempre tenho dificuldade em comprar cosméticos. Vi o produto em uma loja física e o atendimento da consultora foi tão impecável que decidi investir no produto. Simplesmente o melhor, tem ajudado muito a acalmar a pele e manter a hidratação. A pele fica com uma luminosidade duradoura, linda e saudável. Maravilhoso também para passar nos cabelos, cutículas e outras regiões que precisam de hidratação na dose certa. Nunca mais vivo sem."
DRUNK ELEPHANT,ÓLEO FACIAL HIDRATANTE DRUNK ELEPHANT VIRGIN MARULA LUXURY FACIAL OIL,"Que óleo maravilhoso apenas ,tenho pele mista e já tinha testado alguns óleos faciais (the body shop,guerlain ,clarins ) até gostei de alguns mas percebia que ao longo do tempo minha pele tendia a ir mais para a oleosa e começa a aparecer acnes (coisa que não tenho com frequência ) então com o virgin marulla não .tenho sempre uma pele radiante macia e nutrida e sem excesso de óleo ou sensação pegajosa."
DRUNK ELEPHANT,ÓLEO FACIAL HIDRATANTE DRUNK ELEPHANT VIRGIN MARULA LUXURY FACIAL OIL,"Não deixa a pele oleosa (tenho acne). Fica bem sequinho, diminui linhas finas, hidrata e senti que ajuda na cicatrização da acne! Show!!!"
DRUNK ELEPHANT,ÓLEO FACIAL HIDRATANTE DRUNK ELEPHANT VIRGIN MARULA LUXURY FACIAL OIL,Melhor óleo que já usei !!! Hidrata muito ! Até nas pontinhas do cabelo eu passei e ficou muito hidratado ! Compensa o preço
DRUNK ELEPHANT,ÓLEO FACIAL HIDRATANTE DRUNK ELEPHANT VIRGIN MARULA LUXURY FACIAL OIL,Resolvi investir nos produtos da marca e estou apaixonada. Minha pele mudou muito em um mês de uso. Uso o óleo a noite e acordo com a pele linda.
DRUNK ELEPHANT,ÓLEO FACIAL HIDRATANTE DRUNK ELEPHANT VIRGIN MARULA LUXURY FACIAL OIL,"Simplesmente incrível! Bem sequinho, deixa a pele instantaneamente mais firme e radiante. Uso no rosto e no cabelo, não largo mais!!!"
DRUNK ELEPHANT,ÓLEO FACIAL HIDRATANTE DRUNK ELEPHANT VIRGIN MARULA LUXURY FACIAL OIL,"Óleo absurdamente bom. Leve cheirinho de leite de amêndoas, como o que se compra pra beber. Hidratante e toque seco."
DRUNK ELEPHANT,CREME COM CERAMIDAS PARA OS OLHOS DRUNK ELEPHANT CERAMIGHTY AF EYE BALM,PERFEITO PARA PELE SECAS
DRUNK ELEPHANT,CREME COM CERAMIDAS PARA OS OLHOS DRUNK ELEPHANT CERAMIGHTY AF EYE BALM,"tenho a pele das olheiras mais ressecada e esse creme tem me ajudado muito! estou amando, um dos melhores que já usei"
DRUNK ELEPHANT,CREME COM CERAMIDAS PARA OS OLHOS DRUNK ELEPHANT CERAMIGHTY AF EYE BALM,"Comprei ano retrasado e durou muito, recomendo a diferença em 4 semanas nao é tao grande mas muda um pouco. o efeito vem depois de 6 semanas mas vele muito a pena"
DERMALOGICA,CREME DE LIMPEZA DERMALOGICA MICELLAR PREBIOTIC PRECLEANSE,MELHOR GEL SECATIVO
DERMALOGICA,CREME DE LIMPEZA DERMALOGICA MICELLAR PREBIOTIC PRECLEANSE,Melhor gel secativo... forma rápida e eficiente de cuidar daquela espinha que aparece inesperadamente... realmente funciona.
SHISEIDO,BÁLSAMO MULTIFUNCIONAL SHISEIDO WASO CALMELLIA SOS,MARAVILHOSO!
SHISEIDO,BÁLSAMO MULTIFUNCIONAL SHISEIDO WASO CALMELLIA SOS,"Muito bom! é literalmente um balm m-u-l-t-i-f-u-c-i-o-n-a-l serve pro rosto, abaixo dos olhos, boca, unhas, cotovelo, joelhos e cabelos etc…"
SHISEIDO,BÁLSAMO MULTIFUNCIONAL SHISEIDO WASO CALMELLIA SOS,"Tenho mãos, cutículas e lábios mega ressecados, que criação perfeita este balm!✨️✨️✨️✨️✨️✨️💛"
SHISEIDO,BÁLSAMO MULTIFUNCIONAL SHISEIDO WASO CALMELLIA SOS,"o produto é bom, mas o tamanho da latinha é ASSUSTADOR de tao pequeno. Pelo valor de 200 reais tem produtos com pouca diferença que valem mais o investimento."
SHISEIDO,BÁLSAMO MULTIFUNCIONAL SHISEIDO WASO CALMELLIA SOS,Muito bom! Recomendo! Utilizo mais nos lábios e está sendo transformador.
DIOR,SÉRUM DIOR PRESTIGE LE NECTAR PREMIER,ÓTIMOS RECURSOS !
DIOR,SÉRUM DIOR PRESTIGE LE NECTAR PREMIER,"ganhei esse produto em um amigo secreto com as minhas amigas! eu simplesmente amei demais, deixa a pele super hidratada e macia, passo todos os dias e com certeza vou comprar denovo! Além do preço ser aceitável pela qualidade de ele tem."
DRUNK ELEPHANT,SÉRUM ILUMINADOR DRUNK ELEPHANT B-GOLDI BRIGHT DROPS COM NIACINAMIDA,FERNNADA
DRUNK ELEPHANT,SÉRUM ILUMINADOR DRUNK ELEPHANT B-GOLDI BRIGHT DROPS COM NIACINAMIDA,"Tenho o B-Goldi e ele é realmente tudo isso sim! Esse produto deixa um glow perolado/champagne na pele, sem igual! E além de visualmente ficar lindo quando passa, ainda melhorou minhas manchinhas no rosto, por causa da sua concentração de niacinamidas! Gosto de misturar ele no meu hidratante Protini ou usar para sair como iluminador (já passei no colo para dar brilho tbm e funciona super!"
BANILA CO,BALM DE LIMPEZA BANILA CO CLEAN IT ZERO CLEANSING BALM ORIGINAL,MARAVILHOSO
BANILA CO,BALM DE LIMPEZA BANILA CO CLEAN IT ZERO CLEANSING BALM ORIGINAL,"Depois de usar esse balm demaquilante, joguei fora todos os meus outros produtos demaquilantes ( lenços, água micelar, bi-fásico... ) Ele é fácil de manusear, com uma pouca quantidade remova toda a maquiagem ( inclusive a prova d´água ). Basta massagear bem e depois enxaguar. Funciona tanto com água morna como fria e não precisa nem lavar a pele com sabonete após o uso. Toalha suja de rímel ou base nunca mais !!!! Muito prático para levar em viagens. Eu não vivo sem !!! Adorei !!!"
BANILA CO,BALM DE LIMPEZA BANILA CO CLEAN IT ZERO CLEANSING BALM ORIGINAL,"Eu resolvi investir em um balm, porque eu não aguentava mais ficar com a região dos olhos irritada e sentindo a pele super seca, tentando retirar a maquiagem. De todos os tipo de demaquilantes que já usei, esse foi o melhor para a minha pele e olhos sensíveis, além disso ele não deixa a pele oleoso ou com uma sensação desconfortável de pele ressecada, pelo contrário. Comprei a versão menor para testar e me apaixonei, agora quero comprar a full size (e com pouco produto você já consegue tirar toda a make), vale demais o investimento"
BANILA CO,BALM DE LIMPEZA BANILA CO CLEAN IT ZERO CLEANSING BALM ORIGINAL,"o custo benefício é otimo pois o produto rende MUITOO, e o tamanho medio ja funciona muito bem pra mim. eu recompraria com toda certeza pois tirou minha maquiagem super bem e é bem melhor que usar agua micelar"
BANILA CO,BALM DE LIMPEZA BANILA CO CLEAN IT ZERO CLEANSING BALM ORIGINAL,Esse balm derrete a maquiagem e não irrita a pele deixando um aspecto macio e limpo. Recomendo muito!
BANILA CO,BALM DE LIMPEZA BANILA CO CLEAN IT ZERO CLEANSING BALM ORIGINAL,Cumpre mesmo a função de dissolver maquiagem mais dificeis de remoção e não é preciso muito produto para isso. No entanto ele não substitui o uso de um boa agua de limpeza. Eu ainda prefiro a Shiseido
BANILA CO,BALM DE LIMPEZA BANILA CO CLEAN IT ZERO CLEANSING BALM ORIGINAL,Comprei dia 28/06 e chegou 01/07 e falou que iria chegar dia 04/07 chegou antes adorei
CLARINS,DESODORANTE ROLL-ON CLARINS GENTLE CARE,OTIMO
CLARINS,DESODORANTE ROLL-ON CLARINS GENTLE CARE,"Não deixa suas axilas molhadas Não transfere na roupa Não mancha Sensação que não está usando nada 😍"
QUINTAL,SÉRUM ÁCIDO RENOVADOR QUINTAL AC-HIBÍSTICO,MELHOR ÁCIDO DA MINHA VIDA!
QUINTAL,SÉRUM ÁCIDO RENOVADOR QUINTAL AC-HIBÍSTICO,"sempre tive muito medo de usar ácidos mas esse não irritou nada a minha pele, controlou muito os poros e deixou meu rosto lindo e super hidratado"
QUINTAL,SÉRUM ÁCIDO RENOVADOR QUINTAL AC-HIBÍSTICO,"Fiquei muito surpresa com a eficácia desse produto, estou usando há 2 semanas e já consegui ver uma melhora na luminosidade da minha pele, os poros diminuíram e tenho a impressão de que já suavizou algumas linhas de expressão da minha pele. Sou grande entusiasta de produtos naturais e veganos e essa marca conseguiu me surpreender muito, podem comprar sem medo!"
QUINTAL,SÉRUM ÁCIDO RENOVADOR QUINTAL AC-HIBÍSTICO,"Sempre quis testar ácidos, mas por ter a pele sensível sempre fiquei com medo. Ganhei esse de presente e estou usando há uma semana, minha pele AMOU e não tive nenhum problema. Recomendo demais!!!!!!!"
QUINTAL,SÉRUM ÁCIDO RENOVADOR QUINTAL AC-HIBÍSTICO,"Tinha muito preconceito em relação aos ácidos, porque imaginava que agrediam a pele. Mas, ao ganhar o AC-Hibístico de Quintal e ver a transformação que ele fez na minha pele, como se tivesse rejuvenescido anos, não imagino mais meu skincare!! Se você está precisando de uma transformação na sua pele, encontrou o produto perfeito! Recomendo demais;)"
QUINTAL,SÉRUM ÁCIDO RENOVADOR QUINTAL AC-HIBÍSTICO,"Que produto incrível! Ácido leve, ajuda muito nas manchas, poros e ruguinhas. Eu amo essa marca e esse produto me surpreendeu mais ainda. Recomendo demais"
QUINTAL,SÉRUM ÁCIDO RENOVADOR QUINTAL AC-HIBÍSTICO,"A minha pele é bem super sensível e esse acído foi um achado perfeito, melhorou a minha 100%. Recomendo muito para quem sofre com isso."
QUINTAL,SÉRUM ÁCIDO RENOVADOR QUINTAL AC-HIBÍSTICO,"Comecei usar a alguns dias e estou amando demais esse produto muito bom. Na primeira semana de uso ja notei minha pele muito mais macia e hidratada, parece que deixava mais lisa e mais jovial..... tem ficado cada vez melhor"
QUINTAL,SÉRUM ÁCIDO RENOVADOR QUINTAL AC-HIBÍSTICO,"Amei a textura, um ácido super leve e sem agredir minha pele!
Sinto que minha pele está mais uniforme e luminosa! Amei!"
CLARINS,ESSÊNCIA DE TRATAMENTO CLARINS EXTRA-FIRMING,A PROPAGANDA DIZ QUE HIDRATA
CLARINS,ESSÊNCIA DE TRATAMENTO CLARINS EXTRA-FIRMING,Não hidrata nada! Sinto até que deu uma secada na minha pele! Pelo valor eu esperava muito muito mais. Um absurdo
CLARINS,ESSÊNCIA DE TRATAMENTO CLARINS EXTRA-FIRMING,"não cumpre nada que diz. arde a pele, deixa manchas vermelhas."
BEST BRONZE,MOUSSE AUTOBRONZEADOR BEST BRONZE DARK EXPRESS PRO,SATISFEITA COM O RESULTADO
BEST BRONZE,MOUSSE AUTOBRONZEADOR BEST BRONZE DARK EXPRESS PRO,"Minha pele ficou com uma tonalidade muito bonita, eu fique encantada com o resultado, quanto a vasinhos na perna apenas disfarçou, não escondeu."
GUERLAIN,FLUIDO PROTETOR GUERLAIN ORCHIDÉE IMPÉRIALE UNIFORMIZADOR PROTEÇÃO UV FPS 50-PA+++,NAO RECOMENDO
GUERLAIN,FLUIDO PROTETOR GUERLAIN ORCHIDÉE IMPÉRIALE UNIFORMIZADOR PROTEÇÃO UV FPS 50-PA+++,"Nao recomendo! Deixa a pele extremamente oleosa, brilhante! Parecendo que acordou e ficou o dia sem lavar o rosto! Quando uso, tenho que usar o pó conpacto para disfarçar! Nao vale 01 centavo do valor absurdo que cobram."
GUERLAIN,FLUIDO PROTETOR GUERLAIN ORCHIDÉE IMPÉRIALE UNIFORMIZADOR PROTEÇÃO UV FPS 50-PA+++,"Comprei sem experimentar pq na loja física não tinha o tester! É extremamente oleoso, a textura é pegajosa e muito desagradável. Além de ficar muito branco no rosto, e eu tenho a pele muito branca, imagino o horror em peles morenas!"
QUINTAL,FLUIDO HIDRATANTE QUINTAL PREENCHEDOR 2.0,PERFEITO!
QUINTAL,FLUIDO HIDRATANTE QUINTAL PREENCHEDOR 2.0,"Logo após esfoliar, uso a mascara de argila vermelha e após todo o procedimento uso o Fluido Hidratante e sinto sempre a minha pele mais firme."
QUINTAL,FLUIDO HIDRATANTE QUINTAL PREENCHEDOR 2.0,"Realmente hidrata e deixa a pele bonita. Espalha fácil e não deixa a pele ""preguenta""."
GIVENCHY,LOÇÃO FACIAL GIVENCHY SKIN RESSOURCE,MELHOR ESSENCE DE TODAS
GIVENCHY,LOÇÃO FACIAL GIVENCHY SKIN RESSOURCE,"É uma loção altamente hidratante e regeneradora!! A promessa de acalmar é realmente verdadeira por conta do aroma indescritível, toque suave e frescor instantâneo. Recomendo para pessoas 30 anos + por ser eficaz para uma rotina anti-idade. Pessoas com pele acneica = fujam. É um produto excelente, entretanto você precisa saber quais são suas necessidades."
GIVENCHY,DEMAQUILANTE BIFÁSICO GIVENCHY SKIN RESSOURCE,PARA PELE SECA
GIVENCHY,DEMAQUILANTE BIFÁSICO GIVENCHY SKIN RESSOURCE,"Sinceramente, como tenho pele oleosa, não deu muito certo, o demaquilante tem a textura de um óleo e fica evidente na pele, pra que sofrer com pele oleosa, provavelmente não irá gostar do produto. Em questão a qualidade, referente a retirar resíduos da maquiagem, ele realmente tira com muita facilidade, nesse quesito, ele é otimo. Em questão a quantidade do produto, até que vale, mas você acha produtos melhores e com mais quantidade e que faz o mesmo processo."
LANCÔME,SÉRUM PARA OS OLHOS LANCÔME ADVANCED GÉNIFIQUE LIGHT PEARL,ADORO ESSE PRODUTO
LANCÔME,SÉRUM PARA OS OLHOS LANCÔME ADVANCED GÉNIFIQUE LIGHT PEARL,"Ele é suave, adoro que ele é super fresquinho, o seu aplicador e com aquela bolinha na ponta, que ajuda a massagear. Vale a pena!"
CLARINS,GEL-CREME PARA ÁREA DOS OLHOS CLARINS TOTAL EYE REVIVE,PERFEITO
CLARINS,GEL-CREME PARA ÁREA DOS OLHOS CLARINS TOTAL EYE REVIVE,"Muito satisfeita com o produto. A ponta dele, inclusive, ajuda a espalhar melhor e hidratar ainda mais a área dos olhos. Amo demais!"
CLARINS,MÁSCARA HIDRATANTE PARA OS OLHOS CLARINS TOTAL EYE HYDRATE,ÓTIMO PRODUTO
CLARINS,MÁSCARA HIDRATANTE PARA OS OLHOS CLARINS TOTAL EYE HYDRATE,"Ganhei de brinde em uma das compras feitas aqui na Sephora, experimentei e amei !!! Logo no primeiro uso já senti que as olheiras deram uma leve clareada e super hidratou. Agora comprei de vez rs"
DIOR,LEITE DE LIMPEZA FACIAL DIOR THE CLEANSING MILK,SUAVE COM A PELE
DIOR,LEITE DE LIMPEZA FACIAL DIOR THE CLEANSING MILK,"Estou usando o produto há um tempo e é muito bom, remove a base, protetor solar, sombra e batom com facilidade. O único porém é o rimel, que tenho mais trabalho e às vezes preciso de ajuda de uma água micelar para retirar por completo, por isso não dou 5 estrelas."
GIVENCHY,LOÇÃO FACIAL GIVENCHY SKIN PERFECTO SKIN-GLOW,ÓTIMA LOÇÃO
GIVENCHY,LOÇÃO FACIAL GIVENCHY SKIN PERFECTO SKIN-GLOW,"Absorção rápida e senti a pele bem hidratada. A fragrância bem fraquinho, apenas no momento que você passa no rosto."
CAUDALIE,ESPUMA ILUMINADORA CAUDALIE VINOPERFECT MICROPEEL,EXCELENTE
